team1_recent_wins,team1_recent_losses,team1_recent_win_pct,team1_recent_avg_margin,team1_recent_matches,team2_recent_wins,team2_recent_losses,team2_recent_win_pct,team2_recent_avg_margin,team2_recent_matches,form_win_pct_diff,team1_season_matches_played,team1_season_wins,team1_season_losses,team1_season_points,team1_season_win_pct,team2_season_matches_played,team2_season_wins,team2_season_losses,team2_season_points,team2_season_win_pct,points_diff,h2h_matches,h2h_win_pct_team1,h2h_win_pct_team2,venue_avg_first_innings_runs,team1_venue_win_pct,team2_venue_win_pct,venue_win_pct_diff,toss_winner_is_team1,toss_decision_bat,team1_top_batter_form_avg,team1_top_bowler_form_avg,team2_top_batter_form_avg,team2_top_bowler_form_avg,match_number_in_season,team1_won,winner,match_id,date,team1,team2
5,0,1.0,58.8,5,4,1,0.8,41.25,5,0.19999999999999996,14,7,7,14,0.5,15,10,5,20,0.6667,-6,1,0.0,1.0,166.02739726027397,0.6667,0.5,0.16669999999999996,1,0,124.76,135.94,142.67,180.13,29,0,Punjab Kings,336028,2008-05-21,Mumbai Indians,Punjab Kings
3,2,0.6,20.33,5,0,5,0.0,0.0,5,0.6,16,9,7,18,0.5625,14,4,10,8,0.2857,10,1,1.0,0.0,166.02083333333334,0.6,0.5,0.09999999999999998,0,1,154.96,104.87,105.35,148.5,30,0,Royal Challengers Bengaluru,336029,2008-05-21,Chennai Super Kings,Royal Challengers Bengaluru
4,1,0.8,39.25,5,1,4,0.2,70.0,5,0.6000000000000001,15,10,5,20,0.6667,14,2,12,4,0.1429,16,1,1.0,0.0,163.28571428571428,0.8,0.5,0.30000000000000004,1,0,142.39,180.63,131.02,147.97,29,1,Punjab Kings,336031,2008-05-23,Punjab Kings,Deccan Chargers
2,3,0.4,31.0,5,4,1,0.8,66.25,5,-0.4,14,7,7,14,0.5,14,7,7,14,0.5,0,1,0.0,1.0,161.63333333333333,0.6,0.5,0.09999999999999998,1,0,128.74,142.95,120.3,136.19,28,1,Delhi Capitals,336032,2008-05-24,Delhi Capitals,Mumbai Indians
3,2,0.6,20.33,5,4,1,0.8,58.75,5,-0.20000000000000007,16,9,7,18,0.5625,16,13,3,26,0.8125,-8,1,0.0,1.0,166.02083333333334,0.5,0.5,0.0,0,1,108.52,112.93,157.56,143.62,32,0,Rajasthan Royals,336033,2008-05-24,Chennai Super Kings,Rajasthan Royals
0,5,0.0,0.0,5,1,4,0.2,14.0,5,-0.2,14,2,12,4,0.1429,14,4,10,8,0.2857,-4,1,0.0,1.0,156.14285714285714,0.0,0.5,-0.5,1,1,132.62,139.91,103.84,148.59,28,0,Royal Challengers Bengaluru,336002,2008-05-25,Deccan Chargers,Royal Challengers Bengaluru
2,3,0.4,23.0,5,4,1,0.8,39.25,5,-0.4,13,6,7,12,0.4615,15,10,5,20,0.6667,-8,1,0.0,1.0,160.1818181818182,0.5,0.5,0.0,0,1,101.13,74.94,141.61,181.06,28,1,Kolkata Knight Riders,336035,2008-05-25,Kolkata Knight Riders,Punjab Kings
5,0,1.0,49.0,5,3,2,0.6,65.0,5,0.4,16,13,3,26,0.8125,14,7,7,14,0.5,12,1,0.0,1.0,157.68085106382978,1.0,0.5,0.5,1,0,158.42,143.12,126.48,135.66,30,1,Rajasthan Royals,336036,2008-05-26,Rajasthan Royals,Mumbai Indians
0,5,0.0,0.0,5,2,3,0.4,10.5,5,-0.4,14,2,12,4,0.1429,16,9,7,18,0.5625,-14,1,1.0,0.0,156.14285714285714,0.0,0.5,-0.5,1,1,130.12,132.94,110.96,83.17,30,0,Chennai Super Kings,336037,2008-05-27,Deccan Chargers,Chennai Super Kings
4,1,0.8,39.25,5,5,0,1.0,43.0,5,-0.19999999999999996,15,10,5,20,0.6667,16,13,3,26,0.8125,-6,1,0.0,1.0,163.28571428571428,0.8333,0.5,0.33330000000000004,0,0,138.49,173.04,140.42,143.19,31,1,Punjab Kings,336019,2008-05-28,Punjab Kings,Rajasthan Royals
2,3,0.4,32.0,5,2,3,0.4,52.5,5,0.0,14,4,10,8,0.2857,14,7,7,14,0.5,-6,1,1.0,0.0,168.06153846153848,0.1667,0.5,-0.33330000000000004,0,0,96.2,148.59,126.26,121.16,28,0,Mumbai Indians,336012,2008-05-28,Royal Challengers Bengaluru,Mumbai Indians
3,2,0.6,37.33,5,4,1,0.8,46.25,5,-0.20000000000000007,14,7,7,14,0.5,16,13,3,26,0.8125,-12,2,0.5,0.5,166.02739726027397,0.5,0.5,0.0,1,0,132.72,165.12,142.08,143.43,30,0,Rajasthan Royals,336038,2008-05-30,Delhi Capitals,Rajasthan Royals
2,3,0.4,36.5,5,4,1,0.8,27.0,5,-0.4,16,9,7,18,0.5625,15,10,5,20,0.6667,-2,2,1.0,0.0,166.02739726027397,0.0,1.0,-1.0,0,1,109.06,75.77,147.09,172.99,31,1,Chennai Super Kings,336039,2008-05-31,Chennai Super Kings,Punjab Kings
3,2,0.6,54.33,5,4,1,0.8,56.25,5,-0.20000000000000007,16,9,7,18,0.5625,16,13,3,26,0.8125,-8,2,0.0,1.0,146.64705882352942,0.5,0.0,0.5,0,0,115.49,91.68,134.4,158.79,32,0,Rajasthan Royals,336040,2008-06-01,Chennai Super Kings,Rajasthan Royals
2,3,0.4,80.0,5,2,3,0.4,57.5,5,0.0,14,8,6,16,0.5714,13,5,8,10,0.3846,6,2,0.5,0.5,139.42857142857142,0.5,0.5,0.0,1,0,116.18,106.22,132.34,121.81,27,0,Mumbai Indians,392181,2009-04-18,Chennai Super Kings,Mumbai Indians
2,3,0.4,32.0,5,4,1,0.8,48.75,5,-0.4,16,9,7,18,0.5625,13,5,8,10,0.3846,8,2,0.0,1.0,139.42857142857142,0.5,0.5,0.0,1,1,106.28,141.47,143.72,151.28,29,1,Royal Challengers Bengaluru,392182,2009-04-18,Royal Challengers Bengaluru,Rajasthan Royals
0,5,0.0,0.0,5,2,3,0.4,26.5,5,-0.4,16,9,7,18,0.5625,13,3,10,6,0.2308,12,2,0.0,1.0,139.42857142857142,0.5,0.5,0.0,0,1,118.28,125.27,109.5,66.79,29,1,Deccan Chargers,392184,2009-04-19,Deccan Chargers,Kolkata Knight Riders
3,2,0.6,37.33,5,3,2,0.6,34.0,5,0.0,15,10,5,20,0.6667,14,7,7,14,0.5,6,2,0.0,1.0,139.42857142857142,0.5,0.5,0.0,1,0,117.16,141.99,133.71,158.09,29,1,Delhi Capitals,392183,2009-04-19,Delhi Capitals,Punjab Kings
3,2,0.6,46.33,5,2,3,0.4,80.0,5,0.19999999999999996,16,9,7,18,0.5625,14,8,6,16,0.5714,2,2,0.5,0.5,159.0,0.5,0.5,0.0,0,1,108.12,136.75,114.2,113.45,30,0,Chennai Super Kings,392185,2009-04-20,Royal Challengers Bengaluru,Chennai Super Kings
2,3,0.4,50.5,5,1,4,0.2,30.0,5,0.2,14,7,7,14,0.5,13,3,10,6,0.2308,8,2,0.5,0.5,152.0,0.5,0.5,0.0,0,0,131.46,143.15,108.31,67.25,27,0,Kolkata Knight Riders,392186,2009-04-21,Punjab Kings,Kolkata Knight Riders
3,2,0.6,46.33,5,1,4,0.2,80.0,5,0.39999999999999997,16,9,7,18,0.5625,16,9,7,18,0.5625,0,2,1.0,0.0,139.42857142857142,1.0,1.0,0.0,0,1,93.12,151.19,120.83,171.35,32,0,Deccan Chargers,392188,2009-04-22,Royal Challengers Bengaluru,Deccan Chargers
3,2,0.6,84.0,5,3,2,0.6,66.67,5,0.0,14,8,6,16,0.5714,15,10,5,20,0.6667,-4,2,0.5,0.5,152.0,0.5,0.5,0.0,0,1,115.05,128.93,118.2,141.45,29,0,Delhi Capitals,392189,2009-04-23,Chennai Super Kings,Delhi Capitals
2,3,0.4,62.5,5,1,4,0.2,41.0,5,0.2,16,9,7,18,0.5625,14,7,7,14,0.5,4,2,0.0,1.0,152.0,0.5,0.0,0.5,1,1,96.83,135.49,128.94,127.68,30,0,Punjab Kings,392191,2009-04-24,Royal Challengers Bengaluru,Punjab Kings
2,3,0.4,52.0,5,2,3,0.4,54.5,5,0.0,16,9,7,18,0.5625,13,5,8,10,0.3846,8,2,0.5,0.5,152.0,0.5,0.5,0.0,1,1,120.86,194.07,123.08,129.24,29,1,Deccan Chargers,392192,2009-04-25,Deccan Chargers,Mumbai Indians
1,4,0.2,75.0,5,4,1,0.8,52.25,5,-0.6000000000000001,16,9,7,18,0.5625,15,10,5,20,0.6667,-2,2,0.0,1.0,159.0,0.0,0.5,-0.5,1,1,99.73,150.01,114.73,141.45,31,0,Delhi Capitals,392194,2009-04-26,Royal Challengers Bengaluru,Delhi Capitals
2,3,0.4,55.5,5,2,3,0.4,67.5,5,0.0,14,7,7,14,0.5,13,5,8,10,0.3846,4,2,0.5,0.5,139.42857142857142,0.0,0.0,0.0,1,1,132.74,142.16,145.89,180.22,27,1,Punjab Kings,392195,2009-04-26,Punjab Kings,Rajasthan Royals
2,3,0.4,91.0,5,3,2,0.6,38.67,5,-0.19999999999999996,14,8,6,16,0.5714,16,9,7,18,0.5625,-2,2,0.5,0.5,152.0,0.0,1.0,-1.0,0,0,119.11,128.53,119.95,208.94,30,0,Deccan Chargers,392196,2009-04-27,Chennai Super Kings,Deccan Chargers
2,3,0.4,20.5,5,2,3,0.4,54.5,5,0.0,13,3,10,6,0.2308,13,5,8,10,0.3846,-4,2,0.0,1.0,159.0,0.5,0.5,0.0,0,1,108.43,81.8,117.6,121.48,26,0,Mumbai Indians,392197,2009-04-27,Kolkata Knight Riders,Mumbai Indians
4,1,0.8,54.75,5,2,3,0.4,67.5,5,0.4,15,10,5,20,0.6667,13,5,8,10,0.3846,10,3,0.3333,0.6667,154.83333333333334,0.5,0.5,0.0,1,1,105.61,141.45,136.7,172.4,28,0,Rajasthan Royals,392198,2009-04-28,Delhi Capitals,Rajasthan Royals
2,3,0.4,48.5,5,3,2,0.6,67.0,5,-0.19999999999999996,14,7,7,14,0.5,13,5,8,10,0.3846,4,2,1.0,0.0,152.0,0.5,0.0,0.5,1,1,129.28,113.16,123.09,106.41,27,1,Punjab Kings,392200,2009-04-29,Punjab Kings,Mumbai Indians
1,4,0.2,75.0,5,2,3,0.4,20.5,5,-0.2,16,9,7,18,0.5625,13,3,10,6,0.2308,12,2,0.0,1.0,152.0,0.0,1.0,-1.0,0,1,95.71,150.6,110.08,81.38,29,1,Royal Challengers Bengaluru,392199,2009-04-29,Royal Challengers Bengaluru,Kolkata Knight Riders
1,4,0.2,92.0,5,2,3,0.4,40.0,5,-0.2,14,8,6,16,0.5714,13,5,8,10,0.3846,6,3,0.0,1.0,154.83333333333334,0.5,1.0,-0.5,0,0,118.0,128.85,147.16,203.06,27,1,Chennai Super Kings,392202,2009-04-30,Chennai Super Kings,Rajasthan Royals
4,1,0.8,44.0,5,3,2,0.6,56.33,5,0.20000000000000007,16,9,7,18,0.5625,15,10,5,20,0.6667,-2,2,0.0,1.0,154.83333333333334,0.5,0.0,0.5,0,0,115.02,216.63,106.28,141.45,31,0,Delhi Capitals,392201,2009-04-30,Deccan Chargers,Delhi Capitals
1,4,0.2,11.0,5,3,2,0.6,67.0,5,-0.39999999999999997,13,3,10,6,0.2308,13,5,8,10,0.3846,-4,3,0.0,1.0,147.33333333333334,0.5,0.5,0.0,0,1,108.91,96.98,114.94,113.87,26,0,Mumbai Indians,392203,2009-05-01,Kolkata Knight Riders,Mumbai Indians
1,4,0.2,50.0,5,3,2,0.6,33.33,5,-0.39999999999999997,16,9,7,18,0.5625,14,7,7,14,0.5,4,3,0.0,1.0,152.0,0.5,0.6667,-0.16669999999999996,1,1,96.19,173.94,125.17,105.81,30,1,Royal Challengers Bengaluru,392204,2009-05-01,Royal Challengers Bengaluru,Punjab Kings
4,1,0.8,44.0,5,1,4,0.2,50.0,5,0.6000000000000001,16,9,7,18,0.5625,13,5,8,10,0.3846,8,2,0.0,1.0,159.0,0.5,0.5,0.0,1,1,113.51,225.33,142.37,203.37,29,0,Rajasthan Royals,392205,2009-05-02,Deccan Chargers,Rajasthan Royals
2,3,0.4,65.0,5,4,1,0.8,57.25,5,-0.4,14,8,6,16,0.5714,15,10,5,20,0.6667,-4,3,0.3333,0.6667,144.0,0.5,0.5,0.0,0,0,120.83,128.86,107.77,141.45,29,1,Chennai Super Kings,392206,2009-05-02,Chennai Super Kings,Delhi Capitals
2,3,0.4,29.0,5,3,2,0.6,40.0,5,-0.19999999999999996,16,9,7,18,0.5625,13,5,8,10,0.3846,8,2,0.5,0.5,144.0,0.5,0.5,0.0,0,1,97.26,196.56,105.25,136.48,29,1,Royal Challengers Bengaluru,392208,2009-05-03,Royal Challengers Bengaluru,Mumbai Indians
3,2,0.6,33.33,5,1,4,0.2,11.0,5,0.39999999999999997,14,7,7,14,0.5,13,3,10,6,0.2308,8,3,0.3333,0.6667,159.0,0.5,0.0,0.5,0,1,126.06,113.21,97.5,104.42,27,1,Punjab Kings,392207,2009-05-03,Punjab Kings,Kolkata Knight Riders
3,2,0.6,49.33,5,3,2,0.6,32.0,5,0.0,14,8,6,16,0.5714,16,9,7,18,0.5625,-2,3,0.3333,0.6667,147.33333333333334,0.5,0.5,0.0,1,1,113.78,136.84,113.83,233.81,30,1,Chennai Super Kings,392209,2009-05-04,Chennai Super Kings,Deccan Chargers
4,1,0.8,40.0,5,2,3,0.4,40.0,5,0.4,14,7,7,14,0.5,13,5,8,10,0.3846,4,3,0.6667,0.3333,152.0,0.5,0.5,0.0,1,0,124.0,120.3,135.29,187.69,27,0,Rajasthan Royals,392210,2009-05-05,Punjab Kings,Rajasthan Royals
3,2,0.6,43.0,5,0,5,0.0,0.0,5,0.6,15,10,5,20,0.6667,13,3,10,6,0.2308,14,1,0.0,1.0,152.0,1.0,0.5,0.5,0,1,101.77,89.26,105.43,111.82,28,1,Delhi Capitals,392211,2009-05-05,Delhi Capitals,Kolkata Knight Riders
2,3,0.4,36.0,5,2,3,0.4,50.5,5,0.0,16,9,7,18,0.5625,13,5,8,10,0.3846,8,3,0.6667,0.3333,154.83333333333334,0.0,0.5,-0.5,1,1,110.69,218.7,110.09,194.74,29,1,Deccan Chargers,392212,2009-05-06,Deccan Chargers,Mumbai Indians
3,2,0.6,49.33,5,3,2,0.6,52.67,5,0.0,16,9,7,18,0.5625,13,5,8,10,0.3846,8,3,0.3333,0.6667,154.83333333333334,0.5,0.5,0.0,0,0,102.35,181.4,134.65,187.42,29,0,Rajasthan Royals,392213,2009-05-07,Royal Challengers Bengaluru,Rajasthan Royals
3,2,0.6,44.67,5,3,2,0.6,30.0,5,0.0,14,8,6,16,0.5714,14,7,7,14,0.5,2,3,1.0,0.0,154.83333333333334,1.0,0.5,0.5,1,1,119.84,144.39,122.15,142.74,28,1,Chennai Super Kings,392214,2009-05-07,Chennai Super Kings,Punjab Kings
3,2,0.6,70.0,5,2,3,0.4,50.5,5,0.19999999999999996,15,10,5,20,0.6667,13,5,8,10,0.3846,10,2,0.5,0.5,147.33333333333334,0.5,1.0,-0.5,0,1,104.64,104.38,105.95,195.07,28,1,Delhi Capitals,392215,2009-05-08,Delhi Capitals,Mumbai Indians
2,3,0.4,39.5,5,2,3,0.4,31.5,5,0.0,16,9,7,18,0.5625,14,7,7,14,0.5,4,2,0.0,1.0,158.0,0.5,0.5,0.0,0,0,107.02,234.28,124.72,142.79,30,0,Punjab Kings,392216,2009-05-09,Deccan Chargers,Punjab Kings
4,1,0.8,36.5,5,4,1,0.8,57.0,5,0.0,14,8,6,16,0.5714,13,5,8,10,0.3846,6,4,0.25,0.75,158.0,0.5,0.5,0.0,0,1,148.58,143.51,135.12,172.32,27,1,Chennai Super Kings,392217,2009-05-09,Chennai Super Kings,Rajasthan Royals
3,2,0.6,49.33,5,1,4,0.2,9.0,5,0.39999999999999997,16,9,7,18,0.5625,13,5,8,10,0.3846,8,3,0.6667,0.3333,159.0,0.0,1.0,-1.0,0,1,101.08,151.54,100.12,195.13,29,0,Mumbai Indians,392218,2009-05-10,Royal Challengers Bengaluru,Mumbai Indians
3,2,0.6,73.33,5,0,5,0.0,0.0,5,0.6,15,10,5,20,0.6667,13,3,10,6,0.2308,14,2,0.5,0.5,144.0,0.0,0.5,-0.5,1,0,102.36,97.22,103.15,88.95,28,1,Delhi Capitals,392219,2009-05-10,Delhi Capitals,Kolkata Knight Riders
1,4,0.2,19.0,5,3,2,0.6,59.33,5,-0.39999999999999997,16,9,7,18,0.5625,13,5,8,10,0.3846,8,3,0.0,1.0,158.0,0.0,0.0,0.0,1,1,104.39,197.13,124.33,164.67,29,1,Deccan Chargers,392220,2009-05-11,Deccan Chargers,Rajasthan Royals
3,2,0.6,49.33,5,0,5,0.0,0.0,5,0.6,16,9,7,18,0.5625,13,3,10,6,0.2308,12,3,0.3333,0.6667,154.83333333333334,0.0,0.5,-0.5,1,0,103.53,151.97,104.7,96.64,29,1,Royal Challengers Bengaluru,392221,2009-05-12,Royal Challengers Bengaluru,Kolkata Knight Riders
2,3,0.4,45.0,5,2,3,0.4,12.5,5,0.0,14,7,7,14,0.5,13,5,8,10,0.3846,4,3,1.0,0.0,154.83333333333334,0.0,0.0,0.0,1,1,123.27,142.23,92.54,203.26,27,0,Mumbai Indians,392222,2009-05-12,Punjab Kings,Mumbai Indians
2,3,0.4,36.0,5,4,1,0.8,72.5,5,-0.4,16,9,7,18,0.5625,15,10,5,20,0.6667,-2,3,0.0,1.0,152.0,1.0,1.0,0.0,1,0,100.87,197.4,99.92,97.13,31,0,Delhi Capitals,392223,2009-05-13,Deccan Chargers,Delhi Capitals
3,2,0.6,52.67,5,5,0,1.0,43.2,5,-0.4,16,9,7,18,0.5625,14,8,6,16,0.5714,2,3,0.3333,0.6667,152.0,0.6667,0.0,0.6667,0,1,96.33,121.47,138.54,173.29,30,1,Royal Challengers Bengaluru,392224,2009-05-14,Royal Challengers Bengaluru,Chennai Super Kings
2,3,0.4,48.0,5,3,2,0.6,59.33,5,-0.19999999999999996,13,5,8,10,0.3846,13,5,8,10,0.3846,0,2,0.5,0.5,152.0,0.0,1.0,-1.0,0,1,100.55,150.06,95.1,165.6,26,0,Rajasthan Royals,392225,2009-05-14,Mumbai Indians,Rajasthan Royals
4,1,0.8,60.5,5,2,3,0.4,45.0,5,0.4,15,10,5,20,0.6667,14,7,7,14,0.5,6,3,0.3333,0.6667,135.0,0.5,0.5,0.0,0,0,102.36,120.79,121.45,150.17,29,0,Punjab Kings,392226,2009-05-15,Delhi Capitals,Punjab Kings
4,1,0.8,44.5,5,2,3,0.4,48.0,5,0.4,14,8,6,16,0.5714,13,5,8,10,0.3846,6,3,0.3333,0.6667,159.0,1.0,1.0,0.0,0,1,138.01,173.57,96.68,119.53,27,1,Chennai Super Kings,392227,2009-05-16,Chennai Super Kings,Mumbai Indians
2,3,0.4,36.0,5,0,5,0.0,0.0,5,0.4,16,9,7,18,0.5625,13,3,10,6,0.2308,12,3,0.3333,0.6667,144.0,0.5,0.0,0.5,1,0,101.93,174.9,101.01,96.87,29,1,Deccan Chargers,392228,2009-05-16,Deccan Chargers,Kolkata Knight Riders
3,2,0.6,44.0,5,2,3,0.4,45.0,5,0.19999999999999996,16,9,7,18,0.5625,14,7,7,14,0.5,4,3,0.0,1.0,144.0,1.0,0.5,0.5,1,0,100.34,143.95,122.06,165.47,30,0,Punjab Kings,392229,2009-05-17,Deccan Chargers,Punjab Kings
4,1,0.8,60.5,5,3,2,0.6,50.0,5,0.20000000000000007,15,10,5,20,0.6667,13,5,8,10,0.3846,10,4,0.25,0.75,135.0,0.0,0.5,-0.5,1,1,115.07,128.08,102.65,165.23,28,1,Delhi Capitals,392230,2009-05-17,Delhi Capitals,Rajasthan Royals
4,1,0.8,57.5,5,0,5,0.0,0.0,5,0.8,14,8,6,16,0.5714,13,3,10,6,0.2308,10,2,1.0,0.0,154.83333333333334,1.0,0.0,1.0,1,1,141.13,151.42,103.66,96.79,27,0,Kolkata Knight Riders,392231,2009-05-18,Chennai Super Kings,Kolkata Knight Riders
3,2,0.6,56.67,5,4,1,0.8,41.5,5,-0.20000000000000007,16,9,7,18,0.5625,15,10,5,20,0.6667,-2,3,0.0,1.0,144.0,1.0,0.5,0.5,0,1,94.4,136.56,122.13,180.24,31,1,Royal Challengers Bengaluru,392232,2009-05-19,Royal Challengers Bengaluru,Delhi Capitals
1,4,0.2,70.0,5,2,3,0.4,36.0,5,-0.2,13,3,10,6,0.2308,13,5,8,10,0.3846,-4,3,0.0,0.6667,152.0,0.3333,1.0,-0.6667000000000001,1,0,102.47,96.79,96.32,164.8,26,1,Kolkata Knight Riders,392233,2009-05-20,Kolkata Knight Riders,Rajasthan Royals
3,2,0.6,50.67,5,3,2,0.6,30.33,5,0.0,14,8,6,16,0.5714,14,7,7,14,0.5,2,4,1.0,0.0,152.0,0.0,0.4,-0.4,1,1,148.19,128.24,121.37,150.4,28,1,Chennai Super Kings,392234,2009-05-20,Chennai Super Kings,Punjab Kings
3,2,0.6,50.0,5,2,3,0.4,56.5,5,0.19999999999999996,16,9,7,18,0.5625,16,9,7,18,0.5625,0,3,0.6667,0.3333,154.83333333333334,0.5,0.5,0.0,1,1,97.87,151.79,98.24,144.04,32,1,Royal Challengers Bengaluru,392236,2009-05-21,Royal Challengers Bengaluru,Deccan Chargers
3,2,0.6,32.0,5,2,3,0.4,48.0,5,0.19999999999999996,15,10,5,20,0.6667,13,5,8,10,0.3846,10,3,0.6667,0.3333,154.83333333333334,0.5,0.5,0.0,1,0,110.7,180.24,92.65,111.58,28,1,Delhi Capitals,392235,2009-05-21,Delhi Capitals,Mumbai Indians
3,2,0.6,22.0,5,2,3,0.4,56.5,5,0.19999999999999996,15,10,5,20,0.6667,16,9,7,18,0.5625,2,4,1.0,0.0,154.83333333333334,0.6667,0.3333,0.3334,0,0,106.93,157.61,97.54,136.01,31,0,Deccan Chargers,392237,2009-05-22,Delhi Capitals,Deccan Chargers
4,1,0.8,40.5,5,3,2,0.6,54.67,5,0.20000000000000007,16,9,7,18,0.5625,14,8,6,16,0.5714,2,4,0.5,0.5,144.0,1.0,1.0,0.0,1,0,94.77,143.39,145.02,143.86,30,1,Royal Challengers Bengaluru,392238,2009-05-23,Royal Challengers Bengaluru,Chennai Super Kings
5,0,1.0,44.4,5,2,3,0.4,60.0,5,0.6,16,9,7,18,0.5625,16,9,7,18,0.5625,0,4,0.75,0.25,144.0,1.0,0.5,0.5,1,0,96.26,135.95,100.61,128.09,32,0,Deccan Chargers,392239,2009-05-24,Royal Challengers Bengaluru,Deccan Chargers
3,2,0.6,42.0,5,2,3,0.4,55.0,5,0.19999999999999996,16,8,8,16,0.5,14,7,7,14,0.5,2,4,0.5,0.5,146.64705882352942,1.0,0.5,0.5,1,0,96.54,135.53,101.31,97.3,30,0,Kolkata Knight Riders,419106,2010-03-12,Deccan Chargers,Kolkata Knight Riders
2,3,0.4,48.0,5,1,4,0.2,2.0,5,0.2,16,11,5,22,0.6875,14,6,8,12,0.4286,10,3,0.3333,0.6667,180.4,0.5,0.5,0.0,1,1,90.51,119.02,94.94,165.71,30,1,Mumbai Indians,419107,2010-03-13,Mumbai Indians,Rajasthan Royals
3,2,0.6,30.33,5,2,3,0.4,27.0,5,0.19999999999999996,14,3,11,6,0.2143,14,7,7,14,0.5,-8,4,0.75,0.25,163.28571428571428,0.8571,0.0,0.8571,0,0,118.8,142.59,108.21,165.13,28,0,Delhi Capitals,419108,2010-03-13,Punjab Kings,Delhi Capitals
3,2,0.6,40.33,5,4,1,0.8,40.5,5,-0.20000000000000007,14,7,7,14,0.5,16,8,8,16,0.5,-2,4,0.5,0.5,160.1818181818182,0.5714,0.0,0.5714,1,0,97.88,97.12,90.49,143.29,30,1,Kolkata Knight Riders,419109,2010-03-14,Kolkata Knight Riders,Royal Challengers Bengaluru
2,3,0.4,47.0,5,2,3,0.4,33.0,5,0.0,16,9,7,18,0.5625,16,8,8,16,0.5,2,4,0.5,0.5,166.02083333333334,0.4286,1.0,-0.5714,0,1,139.69,144.1,100.11,128.29,32,0,Deccan Chargers,419110,2010-03-14,Chennai Super Kings,Deccan Chargers
1,4,0.2,2.0,5,3,2,0.6,34.67,5,-0.39999999999999997,14,6,8,12,0.4286,14,7,7,14,0.5,-2,5,0.6,0.4,163.16666666666666,0.5,0.5,0.0,0,0,102.34,150.59,110.88,157.78,28,0,Delhi Capitals,419111,2010-03-15,Rajasthan Royals,Delhi Capitals
3,2,0.6,47.33,5,2,3,0.4,30.5,5,0.19999999999999996,16,8,8,16,0.5,14,3,11,6,0.2143,10,4,0.25,0.75,168.06153846153848,0.1429,1.0,-0.8571,0,1,92.46,136.48,115.92,127.38,30,1,Royal Challengers Bengaluru,419112,2010-03-16,Royal Challengers Bengaluru,Punjab Kings
4,1,0.8,47.75,5,2,3,0.4,47.0,5,0.4,14,7,7,14,0.5,16,9,7,18,0.5625,-4,3,0.3333,0.6667,160.1818181818182,0.625,1.0,-0.375,0,1,98.34,82.35,133.32,144.12,30,0,Chennai Super Kings,419113,2010-03-16,Kolkata Knight Riders,Chennai Super Kings
3,2,0.6,50.0,5,2,3,0.4,42.0,5,0.19999999999999996,14,7,7,14,0.5,16,11,5,22,0.6875,-8,4,0.75,0.25,161.63333333333333,0.6667,0.0,0.6667,1,0,105.31,157.84,90.0,119.02,30,0,Mumbai Indians,419114,2010-03-17,Delhi Capitals,Mumbai Indians
3,2,0.6,50.67,5,1,4,0.2,2.0,5,0.39999999999999997,16,8,8,16,0.5,14,6,8,12,0.4286,4,4,0.25,0.75,168.06153846153848,0.25,1.0,-0.75,1,0,97.43,135.75,98.31,150.77,30,1,Royal Challengers Bengaluru,419115,2010-03-18,Royal Challengers Bengaluru,Rajasthan Royals
3,2,0.6,50.0,5,2,3,0.4,39.5,5,0.19999999999999996,14,7,7,14,0.5,16,9,7,18,0.5625,-4,4,0.5,0.5,161.63333333333333,0.5714,1.0,-0.4286,1,1,95.8,165.21,134.27,136.73,30,0,Chennai Super Kings,419116,2010-03-19,Delhi Capitals,Chennai Super Kings
3,2,0.6,32.33,5,2,3,0.4,30.5,5,0.19999999999999996,16,8,8,16,0.5,14,3,11,6,0.2143,10,4,0.0,1.0,167.71428571428572,0.5,0.5,0.0,0,0,109.33,135.23,112.77,119.35,30,1,Deccan Chargers,419117,2010-03-19,Deccan Chargers,Punjab Kings
0,5,0.0,0.0,5,4,1,0.8,47.75,5,-0.8,14,6,8,12,0.4286,14,7,7,14,0.5,-2,4,0.5,0.25,163.16666666666666,0.0,0.5,-0.5,1,1,98.33,135.85,97.75,82.12,28,1,Rajasthan Royals,419118,2010-03-20,Rajasthan Royals,Kolkata Knight Riders
2,3,0.4,51.0,5,3,2,0.6,80.0,5,-0.19999999999999996,16,11,5,22,0.6875,16,8,8,16,0.5,6,4,0.5,0.5,180.4,1.0,0.5,0.5,1,1,94.56,127.38,104.43,166.34,32,0,Royal Challengers Bengaluru,419119,2010-03-20,Mumbai Indians,Royal Challengers Bengaluru
4,1,0.8,25.75,5,2,3,0.4,55.0,5,0.4,16,8,8,16,0.5,14,7,7,14,0.5,2,5,0.2,0.8,167.71428571428572,1.0,0.5,0.5,1,1,113.52,149.83,89.82,156.88,30,1,Deccan Chargers,419120,2010-03-21,Deccan Chargers,Delhi Capitals
2,3,0.4,51.0,5,3,2,0.6,40.33,5,-0.19999999999999996,16,11,5,22,0.6875,14,7,7,14,0.5,8,4,1.0,0.0,180.4,0.5,0.5,0.0,0,1,93.56,112.42,97.61,96.81,30,1,Mumbai Indians,419122,2010-03-22,Mumbai Indians,Kolkata Knight Riders
